0,0.17478083074092865
1,0.7640490531921387
2,2.145467519760132
3,4.868636608123779
4,9.734962463378906
5,17.227291107177734
6,28.526573181152344
7,47.89904022216797
8,69.16654205322266
9,98.44076538085938
10,138.07794189453125
11,191.0204315185547
12,274.0825500488281
13,404.83184814453125
14,537.4317626953125
15,706.76904296875
16,921.581298828125
17,1192.31640625
18,1583.248779296875
19,2162.951416015625
20,2629.7734375
21,3066.534912109375
22,3468.52978515625
23,3732.285400390625
24,3971.310302734375
25,4239.7705078125
26,4355.22607421875
27,4328.20654296875
28,4181.12890625
29,4004.302978515625
30,3804.662353515625
31,3634.53759765625
32,3526.603759765625
33,3579.814208984375
34,3765.58642578125
35,4121.6845703125
36,4643.8974609375
37,5178.88671875
38,5730.712890625
39,6218.96435546875
40,6649.23046875
41,6922.5078125
42,7033.94970703125
43,6989.935546875
44,6914.44287109375
45,6826.1259765625
46,6911.814453125
47,7161.80859375
48,7606.1103515625
49,8260.50390625
50,8681.8203125
51,8718.5771484375
52,8512.0556640625
53,8315.07421875
54,8162.85498046875
55,8252.3359375
56,8682.958984375
57,9287.240234375
58,9651.533203125
59,9605.884765625
60,9320.2265625
61,9340.5048828125
62,9661.2021484375
63,10150.998046875
64,10521.40234375
65,10578.6884765625
66,10361.392578125
67,10353.826171875
68,10680.8408203125
69,11140.4130859375
70,11321.5234375
71,11233.0185546875
72,11164.3134765625
73,11493.0166015625
74,11966.1689453125
75,12008.8779296875
76,11838.3984375
77,11995.712890625
78,12422.2548828125
79,12737.119140625
80,12635.111328125
81,12692.677734375
82,13072.291015625
83,13277.2255859375
84,13245.322265625
85,13386.7236328125
86,13743.2021484375
87,13754.9228515625
88,13790.0673828125
89,14149.4736328125
90,14358.3798828125
91,14255.0537109375
92,14631.603515625
93,14727.2880859375
94,14744.98828125
95,15134.345703125
96,15205.6640625
97,15209.001953125
98,15603.5986328125
99,15737.455078125
100,15688.7734375
101,16008.689453125
102,16175.751953125
103,16148.9130859375
104,16512.095703125
105,16603.291015625
106,16660.365234375
107,17008.7421875
108,17046.328125
109,17148.7734375
110,17482.53125
111,17457.740234375
112,17687.638671875
113,17862.60546875
114,17942.3671875
115,18266.3046875
116,18252.63671875
117,18534.05078125
118,18586.65625
119,18847.87890625
120,18863.36328125
121,19266.5
122,19163.0078125
123,19539.84375
124,19547.310546875
125,19743.01953125
126,19940.578125
127,19952.583984375
128,20319.1953125
129,20018.822265625
130,19974.48828125
131,20364.23828125
132,20020.326171875
133,19948.658203125
134,20433.298828125
135,20124.32421875
136,19657.23046875
137,20055.1015625
138,20498.01953125
139,20094.708984375
140,19720.5390625
141,20218.373046875
142,20248.146484375
143,19777.845703125
144,20114.04296875
145,20388.890625
146,19913.57421875
147,20154.90234375
148,20181.228515625
149,19898.92578125
150,20354.94140625
151,20146.29296875
152,19797.67578125
153,20261.330078125
154,20245.92578125
155,19834.16796875
156,20215.23828125
157,20219.982421875
158,19864.6953125
159,20322.451171875
160,20160.375
161,19872.85546875
162,20332.9140625
163,20171.2734375
164,19878.41015625
165,20356.00390625
166,20197.9375
167,19882.857421875
168,20342.9453125
169,20189.95703125
170,19874.6484375
171,20377.275390625
172,20228.00390625
173,19818.849609375
174,20218.994140625
175,20375.880859375
176,19977.091796875
177,20188.525390625
178,20281.703125
179,19962.6640625
180,20289.90625
181,20180.3203125
182,19987.8203125
183,20451.11328125
184,20234.28125
185,19821.0625
186,20142.71875
187,20648.30078125
188,20396.578125
189,19600.53515625
190,19607.462890625
191,20354.85546875
192,20536.552734375
193,20050.47265625
194,20103.05859375
195,20425.8984375
196,20168.072265625
197,20047.33203125
198,20490.66796875
199,20278.82421875
200,19817.755859375
201,20055.734375
202,20859.75390625
203,20835.5703125
204,20092.94921875
205,19881.90234375
206,20362.03515625
207,20399.4453125
208,19910.90625
209,20202.41796875
210,20580.44140625
211,20292.318359375
212,19750.087890625
213,19988.619140625
214,20814.421875
215,20906.619140625
216,20265.73828125
217,19600.833984375
218,19707.701171875
219,20471.025390625
220,20619.37109375
221,20068.974609375
222,20168.509765625
223,20577.095703125
224,20301.103515625
225,19920.9453125
226,20273.564453125
227,20602.009765625
228,20261.890625
229,20059.658203125
230,20478.94140625
231,20387.41015625
232,19927.30859375
233,20137.779296875
234,20815.611328125
235,20686.736328125
236,19918.931640625
237,19895.34765625
238,20521.380859375
239,20627.591796875
240,20109.73046875
241,20140.765625
242,20636.52734375
243,20444.6015625
244,19930.07421875
245,20124.78125
246,20840.75
247,20827.46875
248,20157.125
249,20024.705078125
250,20551.669921875
251,20516.1953125
252,20046.125
253,20243.298828125
254,20723.283203125
255,20509.3125
256,19906.76171875
257,19943.02734375
258,20616.7734375
259,20712.443359375
260,20216.42578125
261,20082.71875
262,20546.490234375
263,20540.41015625
264,20104.9296875
265,20298.6953125
266,20742.212890625
267,20571.849609375
